source,code,product_name,allergen,lang,text,category,multilingual_uncovered,notes
1263_off_tag_eval,3182180001477,Grilletine au froment sans sucres ajoutés,sesame,fr,"Farine de BLÉ 83% - Édulcorant : maltitol - Huile de tournesol - Levure boulangère - GLUTEN de blé - Sel - Minéraux de mer (potassium, magnésium, calcium) - Farine de BLÉ malté - Fibres de BLÉ - Agent de traitement de la farine : acide ascorbique",off_reference_label_limitation,False,
1263_off_tag_eval,3182180001477,Grilletine au froment sans sucres ajoutés,tree_nut,fr,"Farine de BLÉ 83% - Édulcorant : maltitol - Huile de tournesol - Levure boulangère - GLUTEN de blé - Sel - Minéraux de mer (potassium, magnésium, calcium) - Farine de BLÉ malté - Fibres de BLÉ - Agent de traitement de la farine : acide ascorbique",off_reference_label_limitation,False,
1263_off_tag_eval,5449000131805,Coca-Cola Zero Azúcar,tree_nut,en,"carbonated water, colour (e150d), acid (phosphoric acid) sweeteners (aspartame, acesulfame-k enzymatically produced steviol glycosides), natural flavourings, caffeine flavouring, acidity regulator (sodium citrates), contains a source of phenylalanine,",off_reference_label_limitation,False,
1263_off_tag_eval,3175680011442,Biscuit soja orange,milk,fr,"Farine de blé 57,7%, sucre non raffiné, huile de colza, flocons de soja toastés 7%, germe de blé 5,3%, amidon de blé, oranges déshydratées 1,5%, fibre de blé, magnésium, sucre, amidon de maïs, jus concentré de citron, poudre à lever: carbonates de sodium, émulsifiant: lécithines, sel de mer, arôme naturel d'orange, vitamines (E, PP, B6, B1, B9).",off_reference_label_limitation,False,
1263_off_tag_eval,3175680011442,Biscuit soja orange,sesame,fr,"Farine de blé 57,7%, sucre non raffiné, huile de colza, flocons de soja toastés 7%, germe de blé 5,3%, amidon de blé, oranges déshydratées 1,5%, fibre de blé, magnésium, sucre, amidon de maïs, jus concentré de citron, poudre à lever: carbonates de sodium, émulsifiant: lécithines, sel de mer, arôme naturel d'orange, vitamines (E, PP, B6, B1, B9).",off_reference_label_limitation,False,
1263_off_tag_eval,3175680011442,Biscuit soja orange,tree_nut,fr,"Farine de blé 57,7%, sucre non raffiné, huile de colza, flocons de soja toastés 7%, germe de blé 5,3%, amidon de blé, oranges déshydratées 1,5%, fibre de blé, magnésium, sucre, amidon de maïs, jus concentré de citron, poudre à lever: carbonates de sodium, émulsifiant: lécithines, sel de mer, arôme naturel d'orange, vitamines (E, PP, B6, B1, B9).",off_reference_label_limitation,False,
1263_off_tag_eval,3392460480827,Biscottes 6 Céréales,milk,fr,"Céréales 93 % (farine de BLÉ 79,4 %, flocons de BLÉ malté 4,4 %, flocons d'AVOINE 1,7 %, farine d'ORGE malté 1,5 %, farine de SEIGLE 1,2 %, semoule de BLÉ 1,2 %, farine d'ORGE 1,2 %, farine de sarrasin 1,2 %, farine de riz 1,2 %), levure, graines de lin 3,6 %, graines de SÉSAME 3,4 %, huile de palme, sirop de glucose-fructose, sel, gluten de BLÉ, sucre, agent de traitement de la farine (acide ascorbique), émulsifiants (E 471, E 481), amidon de BLÉ.",off_reference_label_limitation,False,
1263_off_tag_eval,3392460480827,Biscottes 6 Céréales,soy,fr,"Céréales 93 % (farine de BLÉ 79,4 %, flocons de BLÉ malté 4,4 %, flocons d'AVOINE 1,7 %, farine d'ORGE malté 1,5 %, farine de SEIGLE 1,2 %, semoule de BLÉ 1,2 %, farine d'ORGE 1,2 %, farine de sarrasin 1,2 %, farine de riz 1,2 %), levure, graines de lin 3,6 %, graines de SÉSAME 3,4 %, huile de palme, sirop de glucose-fructose, sel, gluten de BLÉ, sucre, agent de traitement de la farine (acide ascorbique), émulsifiants (E 471, E 481), amidon de BLÉ.",off_reference_label_limitation,False,
1263_off_tag_eval,3760091722508,Chocolat noir 85% Madagascar,wheat_gluten,fr,"Pâte de cacao de Madagascar 75%, sucre de canne, beurre de cacao 10%",off_reference_label_limitation,False,
1263_off_tag_eval,3760091722508,Chocolat noir 85% Madagascar,milk,fr,"Pâte de cacao de Madagascar 75%, sucre de canne, beurre de cacao 10%",off_reference_label_limitation,False,
1263_off_tag_eval,3760091722508,Chocolat noir 85% Madagascar,sesame,fr,"Pâte de cacao de Madagascar 75%, sucre de canne, beurre de cacao 10%",off_reference_label_limitation,False,
1263_off_tag_eval,3760091722508,Chocolat noir 85% Madagascar,tree_nut,fr,"Pâte de cacao de Madagascar 75%, sucre de canne, beurre de cacao 10%",off_reference_label_limitation,False,
1263_off_tag_eval,3229820794532,Avoine complète,peanut,fr,"Flocons d'avoine 40%,
Farine de blé 23% estimation,
Sucre de canne non raffiné 9,1% estimation,
Huile de colza 8,2% estimation,
Billettes de riz soufflé (farine de riz, sel) 8% estimation,
Fibres d'acacia 5,8% estimation,
Miel 2,9% estimation,
Poudre à lever (carbonates d'ammonium) &lt;2%,
Jaune d'œuf en poudre &lt;2%,
Sel marin &lt;2%,Antioxydant (extraits de romarin) &lt;2%,
Peut contenir des traces de lait, de fruits à coque, de graines de sésame et de soja.",off_reference_label_limitation,False,
1263_off_tag_eval,3175681257566,Gerble Buscuit Citron Gingembre,egg,fr,"farine complète de blé* 55,4%, farine de blé* semi-complète 19,4%, sucre de canne*, huile de tournesol oléique*, acide citrique, carbonates de sodium, huile essentielle de citron*, gingembre* en poudre.",off_reference_label_limitation,False,
1263_off_tag_eval,3175681257566,Gerble Buscuit Citron Gingembre,soy,fr,"farine complète de blé* 55,4%, farine de blé* semi-complète 19,4%, sucre de canne*, huile de tournesol oléique*, acide citrique, carbonates de sodium, huile essentielle de citron*, gingembre* en poudre.",off_reference_label_limitation,False,
1263_off_tag_eval,3175681257566,Gerble Buscuit Citron Gingembre,milk,fr,"farine complète de blé* 55,4%, farine de blé* semi-complète 19,4%, sucre de canne*, huile de tournesol oléique*, acide citrique, carbonates de sodium, huile essentielle de citron*, gingembre* en poudre.",off_reference_label_limitation,False,
1263_off_tag_eval,3175681257566,Gerble Buscuit Citron Gingembre,sesame,fr,"farine complète de blé* 55,4%, farine de blé* semi-complète 19,4%, sucre de canne*, huile de tournesol oléique*, acide citrique, carbonates de sodium, huile essentielle de citron*, gingembre* en poudre.",off_reference_label_limitation,False,
1263_off_tag_eval,3175681257566,Gerble Buscuit Citron Gingembre,tree_nut,fr,"farine complète de blé* 55,4%, farine de blé* semi-complète 19,4%, sucre de canne*, huile de tournesol oléique*, acide citrique, carbonates de sodium, huile essentielle de citron*, gingembre* en poudre.",off_reference_label_limitation,False,
1263_off_tag_eval,4056489039518,Petit Pains Grillés Blé complet,egg,fr,"Farine de _blé_ complet 45%, farine de _blé_ 45%, huile de colza, sucre, levure, sel, gluten de _blé_, agent de traitement de la farine (acide ascorbique)",off_reference_label_limitation,False,
1263_off_tag_eval,4056489039518,Petit Pains Grillés Blé complet,sesame,fr,"Farine de _blé_ complet 45%, farine de _blé_ 45%, huile de colza, sucre, levure, sel, gluten de _blé_, agent de traitement de la farine (acide ascorbique)",off_reference_label_limitation,False,
1263_off_tag_eval,4056489039518,Petit Pains Grillés Blé complet,milk,fr,"Farine de _blé_ complet 45%, farine de _blé_ 45%, huile de colza, sucre, levure, sel, gluten de _blé_, agent de traitement de la farine (acide ascorbique)",off_reference_label_limitation,False,
1263_off_tag_eval,4056489039518,Petit Pains Grillés Blé complet,soy,fr,"Farine de _blé_ complet 45%, farine de _blé_ 45%, huile de colza, sucre, levure, sel, gluten de _blé_, agent de traitement de la farine (acide ascorbique)",off_reference_label_limitation,False,
1263_off_tag_eval,3229820787008,Lait d'amande,tree_nut,fr,"Lait d'amande* (eau, amandes* 2,8%), sucre de canne non raffiné, amidon de riz*, sel marin.

*ingrédients biologiques",off_reference_label_limitation,False,
1263_off_tag_eval,7622210713780,Belvita Petit Déjeuner Chocolat,egg,fr,"Céréales 56,8 % (céréales complètes 39,8 % (farine complète de BLÉ 20,1 %, flocons d'AVOINE 8,8 %, farine complète d'ORGE 6,4 %, farine complète de SEIGLE 3,5 %, farine complète d'épeautre 1 %), farine de BLÉ 17 %), sucre, pépites de chocolat 12% (sucre, pâte de cacao, graisses végétales (palme, karité en proportions variables), dextrose, beurre de cacao, émulsifiant (lécithines de SOJA)), huile de colza, cacao maigre en poudre 3 %, amidon de BLÉ, poudres à lever (carbonates d'ammonium, diphosphates, carbonates de sodium), minéraux (carbonate de calcium, carbonate de magnésium, fer élémentaire), émulsifiants (lécithines de SOJA, E492, E472e), sel, arôme, LAIT écrémé en poudre.",off_reference_label_limitation,False,
1263_off_tag_eval,7622210713780,Belvita Petit Déjeuner Chocolat,sesame,fr,"Céréales 56,8 % (céréales complètes 39,8 % (farine complète de BLÉ 20,1 %, flocons d'AVOINE 8,8 %, farine complète d'ORGE 6,4 %, farine complète de SEIGLE 3,5 %, farine complète d'épeautre 1 %), farine de BLÉ 17 %), sucre, pépites de chocolat 12% (sucre, pâte de cacao, graisses végétales (palme, karité en proportions variables), dextrose, beurre de cacao, émulsifiant (lécithines de SOJA)), huile de colza, cacao maigre en poudre 3 %, amidon de BLÉ, poudres à lever (carbonates d'ammonium, diphosphates, carbonates de sodium), minéraux (carbonate de calcium, carbonate de magnésium, fer élémentaire), émulsifiants (lécithines de SOJA, E492, E472e), sel, arôme, LAIT écrémé en poudre.",off_reference_label_limitation,False,
1263_off_tag_eval,7622210713780,Belvita Petit Déjeuner Chocolat,tree_nut,fr,"Céréales 56,8 % (céréales complètes 39,8 % (farine complète de BLÉ 20,1 %, flocons d'AVOINE 8,8 %, farine complète d'ORGE 6,4 %, farine complète de SEIGLE 3,5 %, farine complète d'épeautre 1 %), farine de BLÉ 17 %), sucre, pépites de chocolat 12% (sucre, pâte de cacao, graisses végétales (palme, karité en proportions variables), dextrose, beurre de cacao, émulsifiant (lécithines de SOJA)), huile de colza, cacao maigre en poudre 3 %, amidon de BLÉ, poudres à lever (carbonates d'ammonium, diphosphates, carbonates de sodium), minéraux (carbonate de calcium, carbonate de magnésium, fer élémentaire), émulsifiants (lécithines de SOJA, E492, E472e), sel, arôme, LAIT écrémé en poudre.",off_reference_label_limitation,False,
1263_off_tag_eval,3336971805038,Chips de lentilles saveur tomate mozza,wheat_gluten,fr,"Farine de lentille (37%), huiles végétales (tournesol, colza), farine de riz, farine de maïs, amidons, lactosérum en poudre (LAIT), sel, sucre, chlorure de potassium, arôme naturel, tomate, persil, oignon, poivre vert, ail, mozzarella en poudre (LAIT).",off_reference_label_limitation,False,
1263_off_tag_eval,3336971805038,Chips de lentilles saveur tomate mozza,peanut,fr,"Farine de lentille (37%), huiles végétales (tournesol, colza), farine de riz, farine de maïs, amidons, lactosérum en poudre (LAIT), sel, sucre, chlorure de potassium, arôme naturel, tomate, persil, oignon, poivre vert, ail, mozzarella en poudre (LAIT).",off_reference_label_limitation,False,
1263_off_tag_eval,3336971805038,Chips de lentilles saveur tomate mozza,soy,fr,"Farine de lentille (37%), huiles végétales (tournesol, colza), farine de riz, farine de maïs, amidons, lactosérum en poudre (LAIT), sel, sucre, chlorure de potassium, arôme naturel, tomate, persil, oignon, poivre vert, ail, mozzarella en poudre (LAIT).",off_reference_label_limitation,False,
1263_off_tag_eval,8052575090346,Nocciolata la bianca,tree_nut,fr,"Pâte de noisettes 30%, sucre, lait écrémé en poudre, huile de tournesol, beurre de cacao, émulsifiant : lécithine de soja, extrait de vanille.",off_reference_label_limitation,False,
1263_off_tag_eval,3478820023184,Pâte à tartiner Chocolat Noisette,soy,fr,"Sucre de canne*, huile de tournesol*, chocolat* 16,5% (sucre de canne*, poudre de cacao maigre*, beurre de cacao*), purée de NOISETTES* 10%, poudre de LAIT écrémé*, farine de SOJA*, émulsifiant : lécithines* (SOJA), extrait de vanille Bourbon*. *Produits issus de l'agriculture biologique. Peut contenir des traces d'autres FRUITS A COQUE et LUPIN.",section_splitting_context_gap,False,
1263_off_tag_eval,3175681028111,Les Galettes Boulgour & Quinoa - Tomate & Paprika,egg,fr,"Boulgour de blé* 44,9%, quinoa* cuit 11,7%, poivrons rouges*, oignons*, farine de blé  5,6%, concentré de tomates* 4,6%, huiles tournesol* 4.1%, avoine* 3,7%, gluten de  blé* 2,8%, flocons de blé complet* 2,3%, maïs doux*, ail*, sel de mer, paprika doux* 0,7%,",off_reference_label_limitation,False,
1263_off_tag_eval,3175681028111,Les Galettes Boulgour & Quinoa - Tomate & Paprika,soy,fr,"Boulgour de blé* 44,9%, quinoa* cuit 11,7%, poivrons rouges*, oignons*, farine de blé  5,6%, concentré de tomates* 4,6%, huiles tournesol* 4.1%, avoine* 3,7%, gluten de  blé* 2,8%, flocons de blé complet* 2,3%, maïs doux*, ail*, sel de mer, paprika doux* 0,7%,",off_reference_label_limitation,False,
1263_off_tag_eval,3175681028111,Les Galettes Boulgour & Quinoa - Tomate & Paprika,milk,fr,"Boulgour de blé* 44,9%, quinoa* cuit 11,7%, poivrons rouges*, oignons*, farine de blé  5,6%, concentré de tomates* 4,6%, huiles tournesol* 4.1%, avoine* 3,7%, gluten de  blé* 2,8%, flocons de blé complet* 2,3%, maïs doux*, ail*, sel de mer, paprika doux* 0,7%,",off_reference_label_limitation,False,
1263_off_tag_eval,3175681028111,Les Galettes Boulgour & Quinoa - Tomate & Paprika,sesame,fr,"Boulgour de blé* 44,9%, quinoa* cuit 11,7%, poivrons rouges*, oignons*, farine de blé  5,6%, concentré de tomates* 4,6%, huiles tournesol* 4.1%, avoine* 3,7%, gluten de  blé* 2,8%, flocons de blé complet* 2,3%, maïs doux*, ail*, sel de mer, paprika doux* 0,7%,",off_reference_label_limitation,False,
1263_off_tag_eval,3175681028111,Les Galettes Boulgour & Quinoa - Tomate & Paprika,tree_nut,fr,"Boulgour de blé* 44,9%, quinoa* cuit 11,7%, poivrons rouges*, oignons*, farine de blé  5,6%, concentré de tomates* 4,6%, huiles tournesol* 4.1%, avoine* 3,7%, gluten de  blé* 2,8%, flocons de blé complet* 2,3%, maïs doux*, ail*, sel de mer, paprika doux* 0,7%,",off_reference_label_limitation,False,
1263_off_tag_eval,3182180001996,Biscottes Sans sucres ajoutés Blé complet,egg,fr,Farine de BLÉ complet 58% - Farine de BLÉ 42% - Huile de tournesol - GLUTEN de BLÉ - Levure boulangère - Levain de BLÉ déshydraté - Sel - Agent de traitement de la farine : acide ascorbique.,off_reference_label_limitation,False,
1263_off_tag_eval,3182180001996,Biscottes Sans sucres ajoutés Blé complet,sesame,fr,Farine de BLÉ complet 58% - Farine de BLÉ 42% - Huile de tournesol - GLUTEN de BLÉ - Levure boulangère - Levain de BLÉ déshydraté - Sel - Agent de traitement de la farine : acide ascorbique.,off_reference_label_limitation,False,
1263_off_tag_eval,3182180001996,Biscottes Sans sucres ajoutés Blé complet,tree_nut,fr,Farine de BLÉ complet 58% - Farine de BLÉ 42% - Huile de tournesol - GLUTEN de BLÉ - Levure boulangère - Levain de BLÉ déshydraté - Sel - Agent de traitement de la farine : acide ascorbique.,off_reference_label_limitation,False,
1263_off_tag_eval,3182180001996,Biscottes Sans sucres ajoutés Blé complet,milk,fr,Farine de BLÉ complet 58% - Farine de BLÉ 42% - Huile de tournesol - GLUTEN de BLÉ - Levure boulangère - Levain de BLÉ déshydraté - Sel - Agent de traitement de la farine : acide ascorbique.,off_reference_label_limitation,False,
1263_off_tag_eval,20713713,Chocolat noir Equateur Bio,wheat_gluten,fr,"Pâte de cacao 50%, beurre de cacao 35%, sucre, extrait de vanille",off_reference_label_limitation,False,
1263_off_tag_eval,20713713,Chocolat noir Equateur Bio,milk,fr,"Pâte de cacao 50%, beurre de cacao 35%, sucre, extrait de vanille",off_reference_label_limitation,False,
1263_off_tag_eval,20713713,Chocolat noir Equateur Bio,tree_nut,fr,"Pâte de cacao 50%, beurre de cacao 35%, sucre, extrait de vanille",off_reference_label_limitation,False,
1263_off_tag_eval,7622201809638,Napolitain l'Original,tree_nut,fr,"Farine de blé, Sucre, Huile de palme, Sirop de glucose-fructose, Œufs, Chocolat en poudre (Sucre, Poudre de cacao), Stabilisants (Glycérol, Sorbitols), Lactosérum en poudre (de Lait), Alcool, Sirop de glucose, Cacao maigre en poudre, Poudres à lever (Carbonates d'ammonium, Diphosphates, Carbonates de sodium), Huile de colza, Graisse de karité, Sel, Arômes, Amidon, Émulsifiants (E472b, E472a, Lécithines de soja, E471), Lait écrémé en poudre, colorant (E160a), Épaississant (Gomme xanthane), Beurre concentré, Correcteurs d'acidité (Citrates de sodium, Acide citrique), Conservateur (Sorbate de potassium)",off_reference_label_limitation,False,
1263_off_tag_eval,8410076801180,Crunchy oats&honey,wheat_gluten,en,"whole grain oat flakes (60%),sugar, refined sunflower oil, honey (3%), salt, cane molasses, emulsifier (sunflower lecithin), gasifier (sodium acid carbonate),",off_reference_label_limitation,False,
1263_off_tag_eval,8410076801180,Crunchy oats&honey,tree_nut,en,"whole grain oat flakes (60%),sugar, refined sunflower oil, honey (3%), salt, cane molasses, emulsifier (sunflower lecithin), gasifier (sodium acid carbonate),",off_reference_label_limitation,False,
1263_off_tag_eval,8410076801180,Crunchy oats&honey,peanut,en,"whole grain oat flakes (60%),sugar, refined sunflower oil, honey (3%), salt, cane molasses, emulsifier (sunflower lecithin), gasifier (sodium acid carbonate),",off_reference_label_limitation,False,
1263_off_tag_eval,8410076801180,Crunchy oats&honey,soy,en,"whole grain oat flakes (60%),sugar, refined sunflower oil, honey (3%), salt, cane molasses, emulsifier (sunflower lecithin), gasifier (sodium acid carbonate),",off_reference_label_limitation,False,
1263_off_tag_eval,7622400006753,Noir 70% Intense,tree_nut,nl,"Cacaomassa, suiker, cacaoboter, magere cacaopoeder, melkvet, emulgator (sojalecithinen), natuurlijk vanillearoma, magere melkpoeder.",off_reference_label_limitation,False,
1263_off_tag_eval,3083681148619,Carottes rapees citron dnp 320g,shellfish,fr,"Carottes 81%, eau, huile de colza, vinaigre d'alcool, sucre, sel, jus de citron de Sicile 0,6%, MOUTARDE de Dijon, arôme naturel de citron (BLE), amidon de pomme de terre, antioxydant : acide ascorbique, épaississants : gomme de xanthane et gomme de guar, purée d'ail, arôme naturel de poivre. Fabriqué dans un atelier utilisant également : céleri, œuf, lait, poisson, crustacé, soja, fruits à coque.""",ontology_dictionary_gap,False,
1263_off_tag_eval,3229820004334,Le cookie Chocolat Noisette,peanut,fr,"Sucre roux de canne*, 
Farine de blé* 20%, 
Farine complète de blé* 16%,
Huile de colza*, 
Pépites de chocolat noir* 15% (sucre de canne*, pâte de cacao*, beurre de cacao*), 
Noisettes* 6%, 
Fibres d'acacia*, 
Amidon de blé*, 
Poudre de lait* écrémé, 
Œuf* entier en poudre, 
Poudre à lever: carbonates d'ammonium, 
Émulsifiant : lécithines* (soja), 
Sel marin. 
Peut contenir des traces d'autres fruits à coque et de graines de sésame. *Ingrédients biologiques.",off_reference_label_limitation,False,
1263_off_tag_eval,3251491787803,Goûter aux écorces confites,tree_nut,fr,"Farine de blé 62,5%, sucre non raffiné, huile de colza, farine de soja entière, écorces d'orange confites 5,3% (écorces d'orange, sirop de glucose-fructose, sucre, acidifiant : acide citrique), écorces de citron confites 5,3% (écorces de citron, sirop de glucose-fructose, sucre, acidifiant: acide citrique), fibres de chicorée: fructooligosaccharides, poudre à lever: carbonates d'ammonium, protéines de lait, arôme naturel de mandarine.",off_reference_label_limitation,False,
1263_off_tag_eval,3229820794648,GALETTES EXTRA-FINES MAΪS,sesame,en,"corn* 99,7%, salt, * organic ingredient,",off_reference_label_limitation,False,
1263_off_tag_eval,3608580142966,Pâte à tartiner cacahuètes et cacao,sesame,fr,"Cacahuètes torréfiées 40%, sucre, huile de tournesol, cacao maigre en poudre 5%, beurre cacao, sel, extrait de vanille, émulsifiant : lécithine de tournesol.",off_reference_label_limitation,False,
1263_off_tag_eval,3608580142966,Pâte à tartiner cacahuètes et cacao,tree_nut,fr,"Cacahuètes torréfiées 40%, sucre, huile de tournesol, cacao maigre en poudre 5%, beurre cacao, sel, extrait de vanille, émulsifiant : lécithine de tournesol.",off_reference_label_limitation,False,
1263_off_tag_eval,5411188116592,Coconut,tree_nut,nl,"Water, kokosnootmelk (5,3%) (kokosroom, water), rijst (3,3%), tricalciumfosfaat, stabilisatoren (guarpitmeel, gellangom, xanthaangom), zeezout, aroma's, vitaminen (B12, D2).",off_reference_label_limitation,False,
1263_off_tag_eval,5053990155354,Sour Cream & Onion,soy,fr,"Pommes de terre déshydratées, huiles végétales (tournesol, maïs), farine de riz, amidon de BLÉ, farine de maïs, assaisonnement crème acidulée et oignon (amidon de BLÉ, exhausteurs de goût {glutamate monosodique, guanylate disodique, inosinate disodique}, oignon en poudre, maltodextrine, sel, dextrose, sucre, lactosérum doux en poudre {LAIT}, fécule de pomme de terre, amidon de maïs modifié, acidifiants {acide citrique, acide lactique, acide malique}, crème acidulée en poudre {LAIT}, arômes {LAIT}, extrait de levure, sirop de glucose, protéines de LAIT, farine de riz), émulsifiant (E471), maltodextrine, sel, colorant (rocou).",off_reference_label_limitation,False,
1263_off_tag_eval,3175681028098,Galettes boulghour & épeautre,milk,fr,"Boulgour de blé complet réhydraté 43,5%, petit épeautre cuit (blé) 13,2%, carottes 6%, farine de blé 5,1%, oignons 4,6%, huiles végétales (huile de tournesol oléique, huile de tournesol), concentré de tomates 3,9%, flocons d'avoine complète 3,7%, poivrons rouges 3,2%, gluten de blé 2,8%, flocons de blé complet 2,3%, céleri rave 14%, ail, raisins secs, sel de mer, épices.",off_reference_label_limitation,False,
1263_off_tag_eval,3175681028098,Galettes boulghour & épeautre,sesame,fr,"Boulgour de blé complet réhydraté 43,5%, petit épeautre cuit (blé) 13,2%, carottes 6%, farine de blé 5,1%, oignons 4,6%, huiles végétales (huile de tournesol oléique, huile de tournesol), concentré de tomates 3,9%, flocons d'avoine complète 3,7%, poivrons rouges 3,2%, gluten de blé 2,8%, flocons de blé complet 2,3%, céleri rave 14%, ail, raisins secs, sel de mer, épices.",off_reference_label_limitation,False,
1263_off_tag_eval,3175681028098,Galettes boulghour & épeautre,tree_nut,fr,"Boulgour de blé complet réhydraté 43,5%, petit épeautre cuit (blé) 13,2%, carottes 6%, farine de blé 5,1%, oignons 4,6%, huiles végétales (huile de tournesol oléique, huile de tournesol), concentré de tomates 3,9%, flocons d'avoine complète 3,7%, poivrons rouges 3,2%, gluten de blé 2,8%, flocons de blé complet 2,3%, céleri rave 14%, ail, raisins secs, sel de mer, épices.",off_reference_label_limitation,False,
1263_off_tag_eval,3175681028098,Galettes boulghour & épeautre,soy,fr,"Boulgour de blé complet réhydraté 43,5%, petit épeautre cuit (blé) 13,2%, carottes 6%, farine de blé 5,1%, oignons 4,6%, huiles végétales (huile de tournesol oléique, huile de tournesol), concentré de tomates 3,9%, flocons d'avoine complète 3,7%, poivrons rouges 3,2%, gluten de blé 2,8%, flocons de blé complet 2,3%, céleri rave 14%, ail, raisins secs, sel de mer, épices.",off_reference_label_limitation,False,
1263_off_tag_eval,3366321051983,Oméga 3® Doux,milk,fr,"Huiles et stéarine végétales 50% (colza 28%, coco, karité, lin 5,7%), eau, émulsifiants (mono et diglycérides d'acides gras, lécithine de SOJA), sel, arômes, stabilisant (pectine), colorant (bêta-carotène), vitamine B1. Traces éventuelles d'ARACHIDES.",off_reference_label_limitation,False,
1263_off_tag_eval,6111184000657,Star Mayonnaise,tree_nut,ar,زيت الصوجا (63%)، ماء، خل المائدة، اصفر البيض (6%)، خردل (ماء، حبات الخردل، خل المائدة، ملح، زيت الصوجا، مثبت: صمغ الزنتان، مادة حافظة ميتابيسلفيت البوتاسيوم ومضادات الأكسدة: حامض الستريك)، ملح، مثبت: صمغ الزنتان، مواد حافظة: (سوربات البوتاسيوم، بنزوات الصوديوم) ومضادات الأكسدة: (كالسيوم دي صوديوم EDTA وحامض الستريك),off_reference_label_limitation,False,
1263_off_tag_eval,6111259342828,Petit beurre,tree_nut,en,"Farine de blé, Sucre, Beurre 11%, Fins éclats de caramel (Sucre, Lait écrémé en poudre), Huiles végétales hydrogénée (Palme), Amidon, Œufs entier liquide pasteurisé, Lait écrémé en poudre, Sirop de sucre inverti, poudres à lever (Pyrophosphate acide de sodium, Bicarbonates de sodium, Bicarbonates d'ammonium), sel, émulsifiant (lécithines de soja), arôme (vanilline). *Contient: Blé (céréales contenant du gluten), œufs, soja et lait.",off_reference_label_limitation,False,
1263_off_tag_eval,6111259347861,Pauz,tree_nut,fr,"Sucre, Farine de blé, Graisses végétales (palmiste, palme, tournesol), Poudre de lait de vache écrémé, Poudre de cacao, Poudre de lait de vache entier, Amidon de maïs, Emulsifiants d'origine végétale (lécithine de soja E322, Polyricinoléate de polyglycérol E476), Poudre levante (Bicarbonate de sodium E500ii), Sel et Arome (vanilline). Contient : Blé (céréales contenant du gluten), lait et soja; peut contenir des traces de fruits à coques et des arachides.",off_reference_label_limitation,False,
1263_off_tag_eval,7622210476104,Véritable Petit Beurre,egg,fr,"Farine de BLÉ, sucre, BEURRE, LAIT écrémé en poudre, sel, poudres à lever (carbonates d'ammonium, carbonates de sodium), correcteur d'acidité (acide citrique), arôme.",off_reference_label_limitation,False,
1263_off_tag_eval,7622210476104,Véritable Petit Beurre,sesame,fr,"Farine de BLÉ, sucre, BEURRE, LAIT écrémé en poudre, sel, poudres à lever (carbonates d'ammonium, carbonates de sodium), correcteur d'acidité (acide citrique), arôme.",off_reference_label_limitation,False,
1263_off_tag_eval,5010477348517,Country Crisp 4 Baies,wheat_gluten,fr,"Céréales complètes (54%) (flocons d’avoine, farine d’avoine), sucre, flocons d’orge, huile végétale (huile de colza et de tournesol en proportions variables), farine de riz, baies lyophilisées (2,5%) (groseilles entières, cassis entiers, myrtilles entières, cranberries en tranches), noix de coco séchée, arôme naturel.",off_reference_label_limitation,False,
1263_off_tag_eval,5010477348517,Country Crisp 4 Baies,tree_nut,fr,"Céréales complètes (54%) (flocons d’avoine, farine d’avoine), sucre, flocons d’orge, huile végétale (huile de colza et de tournesol en proportions variables), farine de riz, baies lyophilisées (2,5%) (groseilles entières, cassis entiers, myrtilles entières, cranberries en tranches), noix de coco séchée, arôme naturel.",off_reference_label_limitation,False,
1263_off_tag_eval,3017760000062,Véritable Petit Beurre Pocket,egg,fr,"Farine de blé, sucre, beurre, lait écrémé en poudre, sel, poudres à lever (carbonates d'ammonium, carbonates de sodium), correcteur d'acidité (acide citrique), arôme.",off_reference_label_limitation,False,
1263_off_tag_eval,3017760000062,Véritable Petit Beurre Pocket,sesame,fr,"Farine de blé, sucre, beurre, lait écrémé en poudre, sel, poudres à lever (carbonates d'ammonium, carbonates de sodium), correcteur d'acidité (acide citrique), arôme.",off_reference_label_limitation,False,
1263_off_tag_eval,20171841,Roggen Vollkorn-Knäckebr,wheat_gluten,de,"Roggenvollkornmehl, Speisesalz,",off_reference_label_limitation,False,
1263_off_tag_eval,20171841,Roggen Vollkorn-Knäckebr,milk,de,"Roggenvollkornmehl, Speisesalz,",off_reference_label_limitation,False,
1263_off_tag_eval,20171841,Roggen Vollkorn-Knäckebr,sesame,de,"Roggenvollkornmehl, Speisesalz,",off_reference_label_limitation,False,
1263_off_tag_eval,3182180002115,Grilletine Blé Complet,egg,en,"wheat  flour 62%, wholegrain cereals 16% (whole  wheat  flour 15%, whole  rye  flour 1%), sunflower oil, sugar,  wheat  bran, yeast, wheat  gluten , skimmed  milk  powder, malted  barley  flour, salt,  barley  malt extract,  wheat  semolina, emulsifiers: mono - and diglycerides of fatty acids, flour treatment agent: ascorbic acid",off_reference_label_limitation,False,
1263_off_tag_eval,3182180002115,Grilletine Blé Complet,soy,en,"wheat  flour 62%, wholegrain cereals 16% (whole  wheat  flour 15%, whole  rye  flour 1%), sunflower oil, sugar,  wheat  bran, yeast, wheat  gluten , skimmed  milk  powder, malted  barley  flour, salt,  barley  malt extract,  wheat  semolina, emulsifiers: mono - and diglycerides of fatty acids, flour treatment agent: ascorbic acid",off_reference_label_limitation,False,
